,Team,name,pos_keep,predicted_points
3941,LA,J.Goff,QB,134.69254632221615
3942,LA,T.Higbee,TE,31.076930286527634
3943,LA,J.Natson,WR,11.5297608160547
3944,LA,J.Davis,RB,16.942773300236663
3945,LA,G.Everett,TE,35.71164837903695
3946,LA,C.Kupp,WR,60.36681534994508
3947,LA,J.Reynolds,WR,46.94536620359051
3948,LA,J.Mundt,TE,14.42852769665122
3949,LA,J.Kelly,RB,34.67027540050441
3950,LA,K.Hodge,WR,15.252815180359367
3951,MIN,S.Mannion,QB,19.767388160129293
3952,ATL,M.Schaub,QB,23.320816055308065
3953,ATL,M.Ryan,QB,183.0560423876745
3954,ATL,L.Paulsen,TE,32.72939498889197
3955,ATL,J.Jones,WR,168.29962179972165
3956,ATL,M.Sanu,WR,67.24993454364521
3957,ATL,D.Freeman,RB,36.435003079241774
3958,ATL,J.Hardy,WR,33.46185446848668
3959,ATL,A.Hooper,TE,64.21044888367011
3960,ATL,B.Hill,RB,46.84364385245482
3961,ATL,E.Saubert,TE,32.723205726182265
3962,ATL,I.Smith,RB,64.72576838703986
3963,ATL,R.Gage,WR,34.96395144362086
3964,ATL,C.Ridley,WR,93.09472314169184
3965,CHI,M.Hall,WR,25.788463039025974
3966,SF,T.Coleman,RB,70.68733714357427
3967,CLE,O.Beckham,WR,108.89884042031957
3968,NYG,E.Manning,QB,141.33673936302569
3969,NYG,R.Ellison,TE,35.75712504547357
3970,NYG,R.Shepard,WR,34.76533042530576
3971,NYG,C.Latimer,WR,32.235905870158724
3972,NYG,B.Fowler,WR,33.76272748025006
3973,NYG,S.Simonson,TE,31.475155607560836
3974,NYG,S.Shepard,WR,73.99182580927004
3975,NYG,C.Coleman,WR,29.274925011709897
3976,NYG,E.Engram,TE,64.95697460151789
3977,NYG,W.Gallman,RB,43.9354902412423
3978,NYG,K.Lauletta,QB,20.08177659020612
3979,NYG,S.Barkley,RB,168.16820785132688
3980,GB,J.Davis,WR,41.75651332252675
3981,LAC,P.Rivers,QB,148.79547464776863
3982,LAC,V.Green,TE,34.085365241280705
3983,LAC,T.Benjamin,WR,24.459462364623036
3984,LAC,K.Allen,WR,111.8226214089625
3985,LAC,M.Gordon,RB,102.80561112234562
3986,LAC,M.Williams,WR,72.06000251551302
3987,LAC,A.Ekeler,RB,78.7900930865097
3988,LAC,S.Culkin,TE,30.834016779189263
3989,LAC,J.Jackson,RB,56.189159353924694
3990,LAC,D.Newsome,RB,34.554008980552155
3991,SEA,G.Smith,QB,32.978891980069335
3992,DAL,R.Cobb,WR,62.64716297794823
3993,GB,A.Rodgers,QB,253.7431743237493
3994,GB,M.Lewis,TE,28.689543032916085
3995,GB,J.Graham,TE,84.97943367266788
3996,GB,D.Adams,WR,100.76838833671201
3997,GB,T.Davis,WR,28.264929098065465
3998,GB,G.Allison,WR,55.32100347510138
3999,GB,A.Jones,RB,92.9264031058724
4000,GB,D.Kizer,QB,40.08407359348826
4001,GB,J.Williams,RB,70.7202671341337
4002,GB,J.Kumerow,WR,43.30357326290867
4003,GB,J.Moore,WR,28.594931586934422
4004,GB,M.Valdes-Scantling,WR,72.18330245687824
4005,GB,A.Lazard,WR,30.318720863067544
288,ARI,ARI_DST,DST,82.66909654908062
289,ATL,ATL_DST,DST,73.34962263287608
290,BAL,BAL_DST,DST,104.98727417139943
291,BUF,BUF_DST,DST,94.56569757362365
292,CAR,CAR_DST,DST,70.61967928905527
293,CHI,CHI_DST,DST,97.13943752164653
294,CIN,CIN_DST,DST,78.32711286669716
295,CLE,CLE_DST,DST,103.51676922676958
296,DAL,DAL_DST,DST,70.5366651189203
297,DEN,DEN_DST,DST,75.54258518280304
298,DET,DET_DST,DST,71.69120903677735
299,GB,GB_DST,DST,83.7611735201285
300,HOU,HOU_DST,DST,97.66896653257808
301,IND,IND_DST,DST,68.76318000872675
302,JAX,JAX_DST,DST,90.07938143595288
303,KC,KC_DST,DST,101.63337623448766
304,LA,LA_DST,DST,101.38434894543121
305,LAC,LAC_DST,DST,100.78713066722892
306,MIA,MIA_DST,DST,88.56635542558797
307,MIN,MIN_DST,DST,75.2271793226965
308,NE,NE_DST,DST,85.79196966334848
309,NO,NO_DST,DST,82.23985021834815
310,NYG,NYG_DST,DST,87.40201306660296
311,NYJ,NYJ_DST,DST,94.81932708785085
312,OAK,OAK_DST,DST,67.31143079211319
313,PHI,PHI_DST,DST,77.57696506757613
314,PIT,PIT_DST,DST,79.87617307301346
315,SEA,SEA_DST,DST,94.79666559840669
316,SF,SF_DST,DST,99.9747068517666
317,TB,TB_DST,DST,93.31995873918417
318,TEN,TEN_DST,DST,94.18656079860475
319,WAS,WAS_DST,DST,76.28613022338622
