"","Season","Player","Team","Pos","name","GSIS_ID"
"388",2018,"Mark Sanchez","WAS","QB","M.Sanchez","00-0026898"
"389",2018,"Mark Walton","CIN","RB","M.Walton","00-0034679"
"390",2018,"Marlon Mack","IND","RB","M.Mack","00-0033951"
"391",2018,"Marquez Valdes-Scantling","GB","WR","M.Valdes-Scantling","00-0034272"
"392",2018,"Marquise Goodwin","SF","WR","M.Goodwin","00-0030068"
"393",2018,"Marshawn Lynch","OAK","RB","M.Lynch","00-0025399"
"394",2018,"Martavis Bryant","OAK","WR","M.Bryant","00-0031373"
"395",2018,"Marvin Hall","ATL","WR","M.Hall","00-0033094"
"396",2018,"Marvin Jones","DET","WR","M.Jones","00-0029293"
"397",2018,"Mason Crosby","GB","K","M.Crosby","00-0025580"
"398",2018,"Matt Barkley","BUF","QB","M.Barkley","00-0030533"
"399",2018,"Matt Breida","SF","RB","M.Breida","00-0033308"
"400",2018,"Matt Bryant","ATL","K","M.Bryant","00-0020578"
"401",2018,"Matt Cassel","DET","QB","M.Cassel","00-0023662"
"402",2018,"Matt Flanagan","WAS","TE","M.Flanagan","00-0034101"
"403",2018,"Matt LaCosse","DEN","TE","M.LaCosse","00-0031744"
"404",2018,"Matt Lengel","CIN","TE","M.Lengel","00-0031788"
"405",2018,"Matt McCrane","PIT","K","M.McCrane","00-0034479"
"406",2018,"Matt Prater","DET","K","M.Prater","00-0023853"
"407",2018,"Matt Ryan","ATL","QB","M.Ryan","00-0026143"
"408",2018,"Matt Schaub","ATL","QB","M.Schaub","00-0022787"
"409",2018,"Matthew Stafford","DET","QB","M.Stafford","00-0026498"
"410",2018,"Maurice Harris","WAS","WR","M.Harris","00-0032362"
"411",2018,"Maxx Williams","BAL","TE","M.Williams","00-0031558"
"412",2018,"Melvin Gordon","LAC","RB","M.Gordon","00-0032144"
"413",2018,"Michael Crabtree","BAL","WR","M.Crabtree","00-0026986"
"414",2018,"Michael Floyd","WAS","WR","M.Floyd","00-0029638"
"415",2018,"Michael Gallup","DAL","WR","M.Gallup","00-0034764"
"416",2018,"Michael Roberts","DET","TE","M.Roberts","00-0033559"
"417",2018,"Michael Thomas","NO","WR","M.Thomas","00-0032765"
"418",2018,"Mike Badgley","LAC","K","M.Badgley","00-0034084"
"419",2018,"Mike Boone","MIN","RB","M.Boone","00-0034208"
"420",2018,"Mike Davis","SEA","RB","M.Davis","00-0032063"
"421",2018,"Mike Evans","TB","WR","M.Evans","00-0031408"
"422",2018,"Mike Gesicki","MIA","TE","M.Gesicki","00-0034829"
"423",2018,"Mike Gillislee","NO","RB","M.Gillislee","00-0030433"
"424",2018,"Mike Glennon","ARI","QB","M.Glennon","00-0030520"
"425",2018,"Mike Nugent","OAK","K","M.Nugent","00-0023482"
"426",2018,"Mike Wallace","PHI","WR","M.Wallace","00-0026901"
"427",2018,"Mike Williams","LAC","WR","M.Williams","00-0033536"
"428",2018,"Mitchell Trubisky","CHI","QB","M.Trubisky","00-0033869"
"429",2018,"Mo Alie-Cox","IND","TE","M.Alie-Cox","00-0033217"
"430",2018,"Mohamed Sanu","ATL","WR","M.Sanu","00-0029632"
"431",2018,"MyCole Pruitt","TEN","TE","M.Pruitt","00-0031585"
"432",2018,"Nate Sudfeld","PHI","QB","N.Sudfeld","00-0032792"
"433",2018,"Neal Sterling","NYJ","TE","N.Sterling","00-0032120"
"434",2018,"Nelson Agholor","PHI","WR","N.Agholor","00-0031549"
"435",2018,"Nick Bellore","DET","FB","N.Bellore","00-0028292"
"436",2018,"Nick Boyle","BAL","TE","N.Boyle","00-0031598"
"437",2018,"Nick Chubb","CLE","RB","N.Chubb","00-0034791"
"438",2018,"Nick Foles","PHI","QB","N.Foles","00-0029567"
"439",2018,"Nick Mullens","SF","QB","N.Mullens","00-0033319"
"440",2018,"Nick O'Leary","MIA","TE","N.O'Leary","00-0032117"
"441",2018,"Nick Vannett","SEA","TE","N.Vannett","00-0032394"
"442",2018,"Nick Williams","LA","WR","N.Williams","00-0029848"
"443",2018,"Niles Paul","JAX","TE","N.Paul","00-0028093"
"444",2018,"Noah Brown","DAL","WR","N.Brown","00-0033591"
"445",2018,"Nyheim Hines","IND","RB","N.Hines","00-0034367"
"446",2018,"O.J. Howard","TB","TE","O.Howard","00-0033879"
"447",2018,"Odell Beckham","NYG","WR","O.Beckham","00-0031235"
"448",2018,"Orson Charles","CLE","TE","O.Charles","00-0029414"
"449",2018,"Patrick DiMarco","BUF","RB","P.DiMarco","00-0028581"
"450",2018,"Patrick Mahomes","KC","QB","P.Mahomes","00-0033873"
"451",2018,"Paul Richardson","WAS","WR","P.Richardson","00-0031257"
"452",2018,"Peyton Barber","TB","RB","P.Barber","00-0032741"
"453",2018,"Phil Dawson","ARI","K","P.Dawson","00-0004091"
"454",2018,"Philip Rivers","LAC","QB","P.Rivers","00-0022942"
"455",2018,"Phillip Dorsett","NE","WR","P.Dorsett","00-0032208"
"456",2018,"Phillip Lindsay","DEN","RB","P.Lindsay","00-0034109"
"457",2018,"Pierre Garcon","SF","WR","P.Garcon","00-0026345"
"458",2018,"Quincy Enunwa","NYJ","WR","Q.Enunwa","00-0031023"
"459",2018,"Raheem Mostert","SF","RB","R.Mostert","00-0031687"
"460",2018,"Randall Cobb","GB","WR","R.Cobb","00-0028002"
"461",2018,"Randy Bullock","CIN","K","R.Bullock","00-0029421"
"462",2018,"Rashaad Penny","SEA","RB","R.Penny","00-0034750"
"463",2018,"Rashad Greene","JAX","WR","R.Greene","00-0032170"
"464",2018,"Rashard Higgins","CLE","WR","R.Higgins","00-0032977"
"465",2018,"Ray-Ray McCloud","BUF","WR","R.McCloud","00-0034407"
"466",2018,"Rex Burkhead","NE","RB","R.Burkhead","00-0030288"
"467",2018,"Rhett Ellison","NYG","TE","R.Ellison","00-0029587"
"468",2018,"Richard Rodgers","PHI","TE","R.Rodgers","00-0031384"
"469",2018,"Richie James","SF","WR","R.James","00-0034286"
"470",2018,"Ricky Seals-Jones","ARI","TE","R.Seals-Jones","00-0033611"
"471",2018,"Rico Gathers","DAL","TE","R.Gathers","00-0033054"
"472",2018,"Riley McCarron","NE","WR","R.McCarron","00-0033773"
"473",2018,"Rishard Matthews","NYJ","WR","R.Matthews","00-0029580"
"474",2018,"River Cracraft","DEN","WR","R.Cracraft","00-0034054"
"475",2018,"Rob Gronkowski","NE","TE","R.Gronkowski","00-0027656"
"476",2018,"Rob Kelley","WAS","RB","R.Kelley","00-0032371"
"477",2018,"Robbie Gould","SF","K","R.Gould","00-0023252"
"478",2018,"Robby Anderson","NYJ","WR","R.Anderson","00-0032688"
"479",2018,"Robert Foster","BUF","WR","R.Foster","00-0034510"
"480",2018,"Robert Griffin III","BAL","QB","R.III","00-0029665"
"481",2018,"Robert Tonyan","GB","TE","R.Tonyan","00-0033757"
"482",2018,"Robert Turbin","IND","RB","R.Turbin","00-0029273"
"483",2018,"Robert Woods","LA","WR","R.Woods","00-0030431"
"484",2018,"Roc Thomas","MIN","RB","R.Thomas","00-0034221"
"485",2018,"Rod Smith","DAL","RB","R.Smith","00-0031900"
"486",2018,"Ronald Jones","TB","RB","R.Jones","00-0034816"
"487",2018,"Roosevelt Nix","PIT","FB","R.Nix","00-0030741"
"488",2018,"Ross Dwelley","SF","TE","R.Dwelley","00-0034073"
"489",2018,"Royce Freeman","DEN","RB","R.Freeman","00-0034838"
"490",2018,"Russell Gage","ATL","WR","R.Gage","00-0034411"
"491",2018,"Russell Shepard","NYG","WR","R.Shepard","00-0030147"
"492",2018,"Russell Wilson","SEA","QB","R.Wilson","00-0029263"
"493",2018,"Ryan Fitzpatrick","TB","QB","R.Fitzpatrick","00-0023682"
"494",2018,"Ryan Grant","IND","WR","R.Grant","00-0031068"
"495",2018,"Ryan Griffin","HOU","TE","R.Griffin","00-0030108"
"496",2018,"Ryan Hewitt","IND","TE","R.Hewitt","00-0030780"
"497",2018,"Ryan Succop","TEN","K","R.Succop","00-0026968"
"498",2018,"Ryan Switzer","PIT","WR","R.Switzer","00-0033562"
"499",2018,"Ryan Tannehill","MIA","QB","R.Tannehill","00-0029701"
"500",2018,"Sam Bradford","ARI","QB","S.Bradford","00-0027854"
"501",2018,"Sam Darnold","NYJ","QB","S.Darnold","00-0034869"
"502",2018,"Sam Ficken","LA","K","S.Ficken","00-0033138"
"503",2018,"Samaje Perine","WAS","RB","S.Perine","00-0033526"
"504",2018,"Sammie Coates","HOU","WR","S.Coates","00-0032166"
"505",2018,"Sammy Watkins","KC","WR","S.Watkins","00-0031325"
"506",2018,"Saquon Barkley","NYG","RB","S.Barkley","00-0034844"
"507",2018,"Scott Simonson","NYG","TE","S.Simonson","00-0031167"
"508",2018,"Sean Culkin","LAC","TE","S.Culkin","00-0033696"
"509",2018,"Sean Mannion","LA","QB","S.Mannion","00-0032245"
"510",2018,"Sebastian Janikowski","SEA","K","S.Janikowski","00-0019646"
"511",2018,"Seth DeValve","CLE","TE","S.DeValve","00-0033080"
"512",2018,"Seth Roberts","OAK","WR","S.Roberts","00-0031166"
"513",2018,"Shaun Wilson","TB","RB","S.Wilson","00-0034621"
"514",2018,"Shelton Gibson","PHI","WR","S.Gibson","00-0033573"
"515",2018,"Sony Michel","NE","RB","S.Michel","00-0034845"
"516",2018,"Spencer Ware","KC","RB","S.Ware","00-0030414"
"517",2018,"Stefon Diggs","MIN","WR","S.Diggs","00-0031588"
"518",2018,"Stephen Gostkowski","NE","K","S.Gostkowski","00-0024333"
"519",2018,"Stephen Hauschka","BUF","K","S.Hauschka","00-0025944"
"520",2018,"Sterling Shepard","NYG","WR","S.Shepard","00-0032385"
"521",2018,"Stevan Ridley","PIT","RB","S.Ridley","00-0028011"
"522",2018,"T.J. Jones","DET","WR","T.Jones","00-0031189"
"523",2018,"T.J. Logan","ARI","RB","T.Logan","00-0033789"
"524",2018,"T.J. Yeldon","JAX","RB","T.Yeldon","00-0032209"
"525",2018,"T.Y. Hilton","IND","WR","T.Hilton","00-0029608"
"526",2018,"Tajae Sharpe","TEN","WR","T.Sharpe","00-0032778"
"527",2018,"Taquan Mizzell","CHI","RB","T.Mizzell","00-0033373"
"528",2018,"Tarik Cohen","CHI","RB","T.Cohen","00-0033556"
"529",2018,"Tavon Austin","DAL","WR","T.Austin","00-0030525"
"530",2018,"Taylor Gabriel","CHI","WR","T.Gabriel","00-0031228"
"531",2018,"Taylor Heinicke","CAR","QB","T.Heinicke","00-0031800"
"532",2018,"Taysom Hill","NO","QB","T.Hill","00-0033357"
"533",2018,"Taywan Taylor","TEN","WR","T.Taylor","00-0033911"
"534",2018,"Ted Ginn","NO","WR","T.Ginn","00-0025396"
"535",2018,"Teddy Bridgewater","NO","QB","T.Bridgewater","00-0031237"
"536",2018,"Terrance Williams","DAL","WR","T.Williams","00-0030542"
"537",2018,"Terrelle Pryor","BUF","WR","T.Pryor","00-0028825"
"538",2018,"Tevin Coleman","ATL","RB","T.Coleman","00-0032058"
"539",2018,"Theo Riddick","DET","RB","T.Riddick","00-0030107"
"540",2018,"Tim Patrick","DEN","WR","T.Patrick","00-0033375"
"541",2018,"Tim White","BAL","WR","T.White","00-0033379"
"542",2018,"Todd Gurley","LA","RB","T.Gurley","00-0032241"
"543",2018,"Tom Brady","NE","QB","T.Brady","00-0019596"
"544",2018,"Tommy Bohanon","JAX","FB","T.Bohanon","00-0030112"
"545",2018,"Tommylee Lewis","NO","WR","T.Lewis","00-0032881"
"546",2018,"Torrey Smith","CAR","WR","T.Smith","00-0027996"
"547",2018,"Travaris Cadet","CAR","RB","T.Cadet","00-0029205"
"548",2018,"Travis Benjamin","LAC","WR","T.Benjamin","00-0029269"
"549",2018,"Travis Kelce","KC","TE","T.Kelce","00-0030506"
"550",2018,"Tre'Quan Smith","NO","WR","T.Smith","00-0034765"
"551",2018,"Tre Madden","SEA","FB","T.Madden","00-0032472"
"552",2018,"Trent Sherfield","ARI","WR","T.Sherfield","00-0034487"
"553",2018,"Trent Taylor","SF","WR","T.Taylor","00-0033292"
"554",2018,"Trenton Cannon","NYJ","RB","T.Cannon","00-0034164"
"555",2018,"Trey Burton","CHI","TE","T.Burton","00-0030710"
"556",2018,"Trey Quinn","WAS","WR","T.Quinn","00-0034339"
"557",2018,"Ty Montgomery","BAL","RB","T.Montgomery","00-0032200"
"558",2018,"Tyler Boyd","CIN","WR","T.Boyd","00-0033009"
"559",2018,"Tyler Conklin","MIN","TE","T.Conklin","00-0034270"
"560",2018,"Tyler Eifert","CIN","TE","T.Eifert","00-0030549"
"561",2018,"Tyler Higbee","LA","TE","T.Higbee","00-0033110"
"562",2018,"Tyler Kroft","CIN","TE","T.Kroft","00-0032214"
"563",2018,"Tyler Lockett","SEA","WR","T.Lockett","00-0032211"
"564",2018,"Tyreek Hill","KC","WR","T.Hill","00-0033040"
"565",2018,"Tyrell Williams","LAC","WR","T.Williams","00-0032160"
"566",2018,"Tyrod Taylor","CLE","QB","T.Taylor","00-0028118"
"567",2018,"Tyrone Swoopes","SEA","TE","T.Swoopes","00-0033742"
"568",2018,"Vance McDonald","PIT","TE","V.McDonald","00-0030470"
"569",2018,"Vernon Davis","WAS","TE","V.Davis","00-0024221"
"570",2018,"Virgil Green","LAC","TE","V.Green","00-0028142"
"571",2018,"Vyncint Smith","HOU","WR","V.Smith","00-0034631"
"572",2018,"Wayne Gallman","NYG","RB","W.Gallman","00-0033950"
"573",2018,"Wendell Smallwood","PHI","RB","W.Smallwood","00-0032782"
"574",2018,"Wil Lutz","NO","K","W.Lutz","00-0032569"
"575",2018,"Will Dissly","SEA","TE","W.Dissly","00-0034159"
"576",2018,"Will Fuller","HOU","WR","W.Fuller","00-0033127"
"577",2018,"Willie Snead","BAL","WR","W.Snead","00-0030663"
"578",2018,"Xavier Grimble","PIT","TE","X.Grimble","00-0031035"
"579",2018,"Zach Ertz","PHI","TE","Z.Ertz","00-0030061"
"580",2018,"Zach Line","NO","FB","Z.Line","00-0029931"
"581",2018,"Zach Pascal","IND","WR","Z.Pascal","00-0033251"
"582",2018,"Zach Zenner","DET","RB","Z.Zenner","00-0031665"
"583",2018,"Zane Gonzalez","ARI","K","Z.Gonzalez","00-0033862"
"584",2018,"Zay Jones","BUF","WR","Z.Jones","00-0033891"
