"","Season","Player","Team","Pos","name","GSIS_ID"
"389",2010,"Patrick Cobbs","MIA","RB","P.Cobbs","00-0024172"
"390",2010,"Patrick Turner","NYJ","WR","P.Turner","00-0027059"
"391",2010,"Paul Hubbard","BUF","WR","P.Hubbard","00-0026331"
"392",2010,"Percy Harvin","MIN","WR","P.Harvin","00-0026998"
"393",2010,"Peyton Hillis","CLE","RB","P.Hillis","00-0026367"
"394",2010,"Peyton Manning","IND","QB","P.Manning","00-0010346"
"395",2010,"Phil Dawson","CLE","K","P.Dawson","00-0004091"
"396",2010,"Pierre Garcon","IND","WR","P.Garcon","00-0026345"
"397",2010,"Pierre Thomas","NO","RB","P.Thomas","00-0024813"
"398",2010,"Preston Parker","TB","WR","P.Parker","00-0027450"
"399",2010,"Quan Cosby","CIN","WR","Q.Cosby","00-0026716"
"400",2010,"Quinton Ganther","BUF","RB","Q.Ganther","00-0024460"
"401",2010,"Ramses Barden","NYG","WR","R.Barden","00-0026902"
"402",2010,"Randy Moss","TEN","WR","R.Moss","00-0011754"
"403",2010,"Rashard Mendenhall","PIT","RB","R.Mendenhall","00-0026163"
"404",2010,"Rashied Davis","CHI","WR","R.Davis","00-0023429"
"405",2010,"Ray Rice","BAL","RB","R.Rice","00-0026195"
"406",2010,"Reggie Bush","NO","RB","R.Bush","00-0024217"
"407",2010,"Reggie Kelly","CIN","TE","R.Kelly","00-0009119"
"408",2010,"Reggie Wayne","IND","WR","R.Wayne","00-0020498"
"409",2010,"Rex Grossman","WAS","QB","R.Grossman","00-0022121"
"410",2010,"Rian Lindell","BUF","K","R.Lindell","00-0019310"
"411",2010,"Richard Bartel","ARI","QB","R.Bartel","00-0025749"
"412",2010,"Richard Quinn","DEN","TE","R.Quinn","00-0027040"
"413",2010,"Ricky Williams","MIA","RB","R.Williams","00-0017915"
"414",2010,"Riley Cooper","PHI","WR","R.Cooper","00-0027758"
"415",2010,"Rob Bironas","TEN","K","R.Bironas","00-0020962"
"416",2010,"Rob Gronkowski","NE","TE","R.Gronkowski","00-0027656"
"417",2010,"Robbie Gould","CHI","K","R.Gould","00-0023252"
"418",2010,"Robert Meachem","NO","WR","R.Meachem","00-0025414"
"419",2010,"Robert Royal","CLE","TE","R.Royal","00-0021273"
"420",2010,"Roberto Wallace","MIA","WR","R.Wallace","00-0027358"
"421",2010,"Rock Cartwright","OAK","RB","R.Cartwright","00-0021357"
"422",2010,"Roddy White","ATL","WR","R.White","00-0023462"
"423",2010,"Ronnie Brown","MIA","RB","R.Brown","00-0023437"
"424",2010,"Roscoe Parrish","BUF","WR","R.Parrish","00-0023490"
"425",2010,"Roy Williams","DAL","WR","R.Williams","00-0022909"
"426",2010,"Roydell Williams","WAS","WR","R.Williams","00-0023570"
"427",2010,"Rusty Smith","TEN","QB","R.Smith","00-0027775"
"428",2010,"Ruvell Martin","SEA","WR","R.Martin","00-0022421"
"429",2010,"Ryan Fitzpatrick","BUF","QB","R.Fitzpatrick","00-0023682"
"430",2010,"Ryan Grant","GB","RB","R.Grant","00-0022984"
"431",2010,"Ryan Longwell","MIN","K","R.Longwell","00-0010072"
"432",2010,"Ryan Purvis","TB","TE","R.Purvis","00-0026804"
"433",2010,"Ryan Succop","KC","K","R.Succop","00-0026968"
"434",2010,"Ryan Torain","WAS","RB","R.Torain","00-0026279"
"435",2010,"Sam Aiken","CLE","WR","S.Aiken","00-0021915"
"436",2010,"Sam Hurd","DAL","WR","S.Hurd","00-0023953"
"437",2010,"Sammie Stroughter","TB","WR","S.Stroughter","00-0026953"
"438",2010,"Sammy Morris","NE","RB","S.Morris","00-0019484"
"439",2010,"Santana Moss","WAS","WR","S.Moss","00-0020494"
"440",2010,"Santonio Holmes","NYJ","WR","S.Holmes","00-0024240"
"441",2010,"Scott Chandler","BUF","TE","S.Chandler","00-0025516"
"442",2010,"Sebastian Janikowski","OAK","K","S.Janikowski","00-0019646"
"443",2010,"Seneca Wallace","CLE","QB","S.Wallace","00-0022055"
"444",2010,"Shane Andrus","SF","K","S.Andrus","00-0023728"
"445",2010,"Shaun Hill","DET","QB","S.Hill","00-0020679"
"446",2010,"Shaun Suisham","PIT","K","S.Suisham","00-0023001"
"447",2010,"Shawn Nelson","BUF","TE","S.Nelson","00-0027088"
"448",2010,"Shayne Graham","NE","K","S.Graham","00-0019536"
"449",2010,"Shonn Greene","NYJ","RB","S.Greene","00-0026899"
"450",2010,"Sidney Rice","MIN","WR","S.Rice","00-0025431"
"451",2010,"Spencer Larsen","DEN","FB","S.Larsen","00-0026323"
"452",2010,"Stefan Logan","DET","WR","S.Logan","00-0026491"
"453",2010,"Stephen Gostkowski","NE","K","S.Gostkowski","00-0024333"
"454",2010,"Stephen Hauschka","DEN","K","S.Hauschka","00-0025944"
"455",2010,"Stephen McGee","DAL","QB","S.McGee","00-0027071"
"456",2010,"Stephen Spach","ARI","TE","S.Spach","00-0023108"
"457",2010,"Stephen Williams","ARI","WR","S.Williams","00-0027349"
"458",2010,"Steve Breaston","ARI","WR","S.Breaston","00-0025529"
"459",2010,"Steve Johnson","BUF","WR","S.Johnson","00-0026364"
"460",2010,"Steve Slaton","HOU","RB","S.Slaton","00-0026229"
"461",2010,"Steve Smith","CAR","WR","S.Smith","00-0020337"
"462",2010,"Steve Smith","NYG","WR","S.Smith","00-0025438"
"463",2010,"T.J. Houshmandzadeh","BAL","WR","T.Houshmandzadeh","00-0020438"
"464",2010,"Tarvaris Jackson","MIN","QB","T.Jackson","00-0024279"
"465",2010,"Tashard Choice","DAL","RB","T.Choice","00-0026262"
"466",2010,"Taylor Price","NE","WR","T.Price","00-0027693"
"467",2010,"Ted Ginn","SF","WR","T.Ginn","00-0025396"
"468",2010,"Terrance Copper","KC","WR","T.Copper","00-0022388"
"469",2010,"Terrell Owens","CIN","WR","T.Owens","00-0012478"
"470",2010,"Terrence Austin","WAS","WR","T.Austin","00-0027813"
"471",2010,"Thomas Clayton","NE","RB","T.Clayton","00-0025573"
"472",2010,"Thomas Jones","KC","RB","T.Jones","00-0019641"
"473",2010,"Tim Castille","KC","FB","T.Castille","00-0025672"
"474",2010,"Tim Hightower","ARI","RB","T.Hightower","00-0026289"
"475",2010,"Tim Tebow","DEN","QB","T.Tebow","00-0027876"
"476",2010,"Toby Gerhart","MIN","RB","T.Gerhart","00-0027888"
"477",2010,"Todd Collins","CHI","QB","T.Collins","00-0003315"
"478",2010,"Todd Heap","BAL","TE","T.Heap","00-0020516"
"479",2010,"Tom Brady","NE","QB","T.Brady","00-0019596"
"480",2010,"Tom Crabtree","GB","TE","T.Crabtree","00-0026878"
"481",2010,"Tony Fiammetta","CAR","FB","T.Fiammetta","00-0027093"
"482",2010,"Tony Gonzalez","ATL","TE","T.Gonzalez","00-0006101"
"483",2010,"Tony Moeaki","KC","TE","T.Moeaki","00-0027695"
"484",2010,"Tony Pike","CAR","QB","T.Pike","00-0027801"
"485",2010,"Tony Richardson","NYJ","FB","T.Richardson","00-0013694"
"486",2010,"Tony Romo","DAL","QB","T.Romo","00-0021678"
"487",2010,"Tony Scheffler","DET","TE","T.Scheffler","00-0024276"
"488",2010,"Tory Humphrey","NO","TE","T.Humphrey","00-0023210"
"489",2010,"Travis Beckum","NYG","TE","T.Beckum","00-0027070"
"490",2010,"Troy Smith","SF","QB","T.Smith","00-0025561"
"491",2010,"Tyler Palko","KC","QB","T.Palko","00-0024812"
"492",2010,"Tyler Thigpen","MIA","QB","T.Thigpen","00-0025604"
"493",2010,"Tyrell Sutton","CAR","RB","T.Sutton","00-0026790"
"494",2010,"Vernon Davis","SF","TE","V.Davis","00-0024221"
"495",2010,"Verran Tucker","KC","WR","V.Tucker","00-0027429"
"496",2010,"Vince Young","TEN","QB","V.Young","00-0024218"
"497",2010,"Visanthe Shiancoe","MIN","TE","V.Shiancoe","00-0022054"
"498",2010,"Wes Welker","NE","WR","W.Welker","00-0022427"
"499",2010,"Will Heller","DET","TE","W.Heller","00-0021756"
"500",2010,"Willis McGahee","BAL","RB","W.McGahee","00-0022178"
"501",2010,"Zach Miller","OAK","TE","Z.Miller","00-0025425"
