Team,actual_points,name,pos_keep,predicted_points
CIN,61.900000000000006,C.Uzomah,TE,14.442870140075684
CIN,3.6,T.Kroft,TE,20.840261459350586
CIN,16.9,A.Erickson,WR,12.149266242980957
CIN,145.10000000000002,T.Boyd,WR,43.345211029052734
CIN,63.9,J.Ross,WR,25.038606643676758
CIN,1.2000000000000002,J.Malone,WR,8.305704116821289
CIN,200.4,J.Mixon,RB,74.09844207763672
NE,3.1,J.Hill,RB,52.383872985839844
DAL,85.2,C.Beasley,WR,27.397258758544922
DAL,1.8,T.Williams,WR,40.24471664428711
DAL,24.700000000000003,R.Smith,RB,16.723777770996094
DAL,30.200000000000003,G.Swaim,TE,12.878661155700684
DAL,252.10000000000002,E.Elliott,RB,161.0833740234375
DAL,227.625,D.Prescott,QB,164.20578002929688
DAL,5.4,N.Brown,WR,5.347911834716797
OAK,2.3000000000000003,K.Smith,RB,5.381414890289307
MIA,12.0,B.Butler,WR,26.976469039916992
SF,60.10000000000001,A.Morris,RB,46.211238861083984
PIT,33.400000000000006,R.Switzer,WR,7.564929485321045
KC,75.6,Dam. Williams,RB,17.62293243408203
CLE,133.175,J.Landry,WR,76.9631118774414
MIA,97.375,K.Stills,WR,59.77889633178711
MIA,0.0,S.Perry,RB,5.64651346206665
MIA,36.900000000000006,D.Parker,WR,49.55477523803711
MIA,10.8,A.Derby,TE,17.481571197509766
MIA,51.3,J.Grant,WR,26.91082191467285
MIA,16.8,L.Carroo,WR,26.018972396850586
MIA,153.2,K.Drake,RB,45.669185638427734
OAK,101.9,D.Martin,RB,82.2364273071289
TB,130.35000000000002,R.Fitzpatrick,QB,94.5737533569336
TB,110.30000000000001,D.Jackson,WR,69.52234649658203
TB,45.0,J.Rodgers,RB,39.835208892822266
TB,62.900000000000006,C.Brate,TE,75.0674057006836
TB,198.4,M.Evans,WR,88.62388610839844
TB,150.9,J.Winston,QB,93.35647583007812
TB,112.7,A.Humphries,WR,48.21225357055664
TB,130.3,P.Barber,RB,45.593963623046875
TB,0.9,A.Cross,TE,10.206356048583984
TB,4.800000000000001,A.Auclair,TE,7.993467807769775
TB,5.2,B.Wilson,WR,11.804206848144531
TB,86.5,O.Howard,TE,75.5593490600586
TB,126.19999999999999,C.Godwin,WR,44.13597106933594
