"","Season","Player","Team","Pos","name","GSIS_ID"
"390",2013,"Pierre Thomas","NO","RB","P.Thomas","00-0024813"
"391",2013,"Quinton Patton","SF","WR","Q.Patton","00-0030450"
"392",2013,"Randall Cobb","GB","WR","R.Cobb","00-0028002"
"393",2013,"Randy Bullock","HOU","K","R.Bullock","00-0029421"
"394",2013,"Rashad Jennings","OAK","RB","R.Jennings","00-0027155"
"395",2013,"Rashard Mendenhall","ARI","RB","R.Mendenhall","00-0026163"
"396",2013,"Ray Graham","HOU","RB","R.Graham","00-0030233"
"397",2013,"Ray Rice","BAL","RB","R.Rice","00-0026195"
"398",2013,"Reggie Bush","DET","RB","R.Bush","00-0024217"
"399",2013,"Reggie Wayne","IND","WR","R.Wayne","00-0020498"
"400",2013,"Rian Lindell","TB","K","R.Lindell","00-0019310"
"401",2013,"Ricardo Lockette","SEA","WR","R.Lockette","00-0028442"
"402",2013,"Richard Gordon","KC","TE","R.Gordon","00-0028119"
"403",2013,"Richie Brockel","CAR","TE","R.Brockel","00-0027583"
"404",2013,"Riley Cooper","PHI","WR","R.Cooper","00-0027758"
"405",2013,"Rishard Matthews","MIA","WR","R.Matthews","00-0029580"
"406",2013,"Rob Bironas","TEN","K","R.Bironas","00-0020962"
"407",2013,"Rob Gronkowski","NE","TE","R.Gronkowski","00-0027656"
"408",2013,"Rob Housler","ARI","TE","R.Housler","00-0028007"
"409",2013,"Robbie Gould","CHI","K","R.Gould","00-0023252"
"410",2013,"Robert Griffin III","WAS","QB","R.III","00-0029665"
"411",2013,"Robert Meachem","NO","WR","R.Meachem","00-0025414"
"412",2013,"Robert Turbin","SEA","RB","R.Turbin","00-0029273"
"413",2013,"Robert Woods","BUF","WR","R.Woods","00-0030431"
"414",2013,"Rod Streater","OAK","WR","R.Streater","00-0029129"
"415",2013,"Roddy White","ATL","WR","R.White","00-0023462"
"416",2013,"Ronnie Hillman","DEN","RB","R.Hillman","00-0029683"
"417",2013,"Ronnie Wingo","BUF","RB","R.Wingo","00-0029791"
"418",2013,"Roy Helu","WAS","RB","R.Helu","00-0028043"
"419",2013,"Rueben Randle","NYG","WR","R.Randle","00-0029262"
"420",2013,"Russell Wilson","SEA","QB","R.Wilson","00-0029263"
"421",2013,"Ryan Broyles","DET","WR","R.Broyles","00-0029209"
"422",2013,"Ryan Fitzpatrick","TEN","QB","R.Fitzpatrick","00-0023682"
"423",2013,"Ryan Griffin","HOU","TE","R.Griffin","00-0030108"
"424",2013,"Ryan Succop","KC","K","R.Succop","00-0026968"
"425",2013,"Ryan Tannehill","MIA","QB","R.Tannehill","00-0029701"
"426",2013,"Ryan Taylor","GB","TE","R.Taylor","00-0028156"
"427",2013,"Saalim Hakim","NYJ","WR","S.Hakim","00-0029006"
"428",2013,"Santana Moss","WAS","WR","S.Moss","00-0020494"
"429",2013,"Santonio Holmes","NYJ","WR","S.Holmes","00-0024240"
"430",2013,"Scott Chandler","BUF","TE","S.Chandler","00-0025516"
"431",2013,"Scott Tolzien","GB","QB","S.Tolzien","00-0028595"
"432",2013,"Sean McGrath","KC","TE","S.McGrath","00-0029391"
"433",2013,"Sebastian Janikowski","OAK","K","S.Janikowski","00-0019646"
"434",2013,"Seneca Wallace","GB","QB","S.Wallace","00-0022055"
"435",2013,"Shane Vereen","NE","RB","S.Vereen","00-0027994"
"436",2013,"Shaun Draughn","BAL","RB","S.Draughn","00-0028202"
"437",2013,"Shaun Suisham","PIT","K","S.Suisham","00-0023001"
"438",2013,"Shayne Graham","NO","K","S.Graham","00-0019536"
"439",2013,"Shonn Greene","TEN","RB","S.Greene","00-0026899"
"440",2013,"Sidney Rice","SEA","WR","S.Rice","00-0025431"
"441",2013,"Skye Dawson","TB","WR","S.Dawson","00-0029868"
"442",2013,"Spencer Ware","SEA","RB","S.Ware","00-0030414"
"443",2013,"Stanley Havili","IND","FB","S.Havili","00-0028178"
"444",2013,"Stepfan Taylor","ARI","RB","S.Taylor","00-0030282"
"445",2013,"Stephen Gostkowski","NE","K","S.Gostkowski","00-0024333"
"446",2013,"Stephen Hauschka","SEA","K","S.Hauschka","00-0025944"
"447",2013,"Stephen Hill","NYJ","WR","S.Hill","00-0028995"
"448",2013,"Stevan Ridley","NE","RB","S.Ridley","00-0028011"
"449",2013,"Steve Johnson","BUF","WR","S.Johnson","00-0026364"
"450",2013,"Steve Maneri","CHI","TE","S.Maneri","00-0027567"
"451",2013,"Steve Smith","CAR","WR","S.Smith","00-0020337"
"452",2013,"Steven Jackson","ATL","RB","S.Jackson","00-0022736"
"453",2013,"T.J. Yates","HOU","QB","T.Yates","00-0028090"
"454",2013,"T.Y. Hilton","IND","WR","T.Hilton","00-0029608"
"455",2013,"Tandon Doss","BAL","WR","T.Doss","00-0028061"
"456",2013,"Tarvaris Jackson","SEA","QB","T.Jackson","00-0024279"
"457",2013,"Tashard Choice","IND","RB","T.Choice","00-0026262"
"458",2013,"Taylor Thompson","TEN","TE","T.Thompson","00-0029590"
"459",2013,"Ted Ginn","CAR","WR","T.Ginn","00-0025396"
"460",2013,"Teddy Williams","ARI","WR","T.Williams","00-0027853"
"461",2013,"Terrance Williams","DAL","WR","T.Williams","00-0030542"
"462",2013,"Terrelle Pryor","OAK","QB","T.Pryor","00-0028825"
"463",2013,"Thad Lewis","BUF","QB","T.Lewis","00-0027253"
"464",2013,"Theo Riddick","DET","RB","T.Riddick","00-0030107"
"465",2013,"Timothy Wright","TB","TE","T.Wright","00-0029910"
"466",2013,"Tiquan Underwood","TB","WR","T.Underwood","00-0027156"
"467",2013,"Toby Gerhart","MIN","RB","T.Gerhart","00-0027888"
"468",2013,"Tom Brady","NE","QB","T.Brady","00-0019596"
"469",2013,"Tom Crabtree","TB","TE","T.Crabtree","00-0026878"
"470",2013,"Tommy Bohanon","NYJ","FB","T.Bohanon","00-0030112"
"471",2013,"Tony Gonzalez","ATL","TE","T.Gonzalez","00-0006101"
"472",2013,"Tony Romo","DAL","QB","T.Romo","00-0021678"
"473",2013,"Tony Scheffler","DET","TE","T.Scheffler","00-0024276"
"474",2013,"Tori Gurley","CLE","WR","T.Gurley","00-0028596"
"475",2013,"Torrey Smith","BAL","WR","T.Smith","00-0027996"
"476",2013,"Travis Benjamin","CLE","WR","T.Benjamin","00-0029269"
"477",2013,"Trent Richardson","IND","RB","T.Richardson","00-0029675"
"478",2013,"Trevor Graham","BUF","WR","T.Graham","00-0029660"
"479",2013,"Tyler Eifert","CIN","TE","T.Eifert","00-0030549"
"480",2013,"Tyrod Taylor","BAL","QB","T.Taylor","00-0028118"
"481",2013,"Vance McDonald","SF","TE","V.McDonald","00-0030470"
"482",2013,"Vernon Davis","SF","TE","V.Davis","00-0024221"
"483",2013,"Vick Ballard","IND","RB","V.Ballard","00-0029547"
"484",2013,"Victor Cruz","NYG","WR","V.Cruz","00-0027265"
"485",2013,"Vincent Jackson","TB","WR","V.Jackson","00-0023496"
"486",2013,"Virgil Green","DEN","TE","V.Green","00-0028142"
"487",2013,"Visanthe Shiancoe","TEN","TE","V.Shiancoe","00-0022054"
"488",2013,"Vonta Leach","BAL","FB","V.Leach","00-0022397"
"489",2013,"Wes Welker","DEN","WR","W.Welker","00-0022427"
"490",2013,"Weslye Saunders","IND","TE","W.Saunders","00-0028270"
"491",2013,"Willis McGahee","CLE","RB","W.McGahee","00-0022178"
"492",2013,"Zach Ertz","PHI","TE","Z.Ertz","00-0030061"
"493",2013,"Zach Miller","SEA","TE","Z.Miller","00-0025425"
"494",2013,"Zach Sudfeld","NYJ","TE","Z.Sudfeld","00-0029999"
