"","Season","Player","Team","Pos","name","GSIS_ID"
"389",2012,"Pierre Thomas","NO","RB","P.Thomas","00-0024813"
"390",2012,"Plaxico Burress","PIT","WR","P.Burress","00-0019642"
"391",2012,"Preston Parker","TB","WR","P.Parker","00-0027450"
"392",2012,"Quinn Johnson","TEN","FB","Q.Johnson","00-0027106"
"393",2012,"Ramses Barden","NYG","WR","R.Barden","00-0026902"
"394",2012,"Randall Cobb","GB","WR","R.Cobb","00-0028002"
"395",2012,"Randy Moss","SF","WR","R.Moss","00-0011754"
"396",2012,"Rashard Mendenhall","PIT","RB","R.Mendenhall","00-0026163"
"397",2012,"Ray Rice","BAL","RB","R.Rice","00-0026195"
"398",2012,"Reggie Bush","MIA","RB","R.Bush","00-0024217"
"399",2012,"Reggie Wayne","IND","WR","R.Wayne","00-0020498"
"400",2012,"Rhett Ellison","MIN","TE","R.Ellison","00-0029587"
"401",2012,"Rian Lindell","BUF","K","R.Lindell","00-0019310"
"402",2012,"Richard Gordon","OAK","TE","R.Gordon","00-0028119"
"403",2012,"Richie Brockel","CAR","TE","R.Brockel","00-0027583"
"404",2012,"Riley Cooper","PHI","WR","R.Cooper","00-0027758"
"405",2012,"Rishard Matthews","MIA","WR","R.Matthews","00-0029580"
"406",2012,"Rob Bironas","TEN","K","R.Bironas","00-0020962"
"407",2012,"Rob Gronkowski","NE","TE","R.Gronkowski","00-0027656"
"408",2012,"Rob Housler","ARI","TE","R.Housler","00-0028007"
"409",2012,"Robbie Gould","CHI","K","R.Gould","00-0023252"
"410",2012,"Robert Griffin III","WAS","QB","R.III","00-0029665"
"411",2012,"Robert Hughes","IND","FB","R.Hughes","00-0028345"
"412",2012,"Robert Turbin","SEA","RB","R.Turbin","00-0029273"
"413",2012,"Rod Streater","OAK","WR","R.Streater","00-0029129"
"414",2012,"Roddy White","ATL","WR","R.White","00-0023462"
"415",2012,"Ronnie Hillman","DEN","RB","R.Hillman","00-0029683"
"416",2012,"Roy Helu","WAS","RB","R.Helu","00-0028043"
"417",2012,"Rueben Randle","NYG","WR","R.Randle","00-0029262"
"418",2012,"Russell Wilson","SEA","QB","R.Wilson","00-0029263"
"419",2012,"Rusty Smith","TEN","QB","R.Smith","00-0027775"
"420",2012,"Ruvell Martin","BUF","WR","R.Martin","00-0022421"
"421",2012,"Ryan Broyles","DET","WR","R.Broyles","00-0029209"
"422",2012,"Ryan Fitzpatrick","BUF","QB","R.Fitzpatrick","00-0023682"
"423",2012,"Ryan Grant","GB","RB","R.Grant","00-0022984"
"424",2012,"Ryan Lindley","ARI","QB","R.Lindley","00-0029531"
"425",2012,"Ryan Mallett","NE","QB","R.Mallett","00-0028012"
"426",2012,"Ryan Succop","KC","K","R.Succop","00-0026968"
"427",2012,"Ryan Tannehill","MIA","QB","R.Tannehill","00-0029701"
"428",2012,"Ryan Taylor","GB","TE","R.Taylor","00-0028156"
"429",2012,"Ryan Whalen","CIN","WR","R.Whalen","00-0028105"
"430",2012,"Ryan Williams","ARI","RB","R.Williams","00-0027976"
"431",2012,"Sammie Stroughter","TB","WR","S.Stroughter","00-0026953"
"432",2012,"Santana Moss","WAS","WR","S.Moss","00-0020494"
"433",2012,"Santonio Holmes","NYJ","WR","S.Holmes","00-0024240"
"434",2012,"Scott Chandler","BUF","TE","S.Chandler","00-0025516"
"435",2012,"Sebastian Janikowski","OAK","K","S.Janikowski","00-0019646"
"436",2012,"Shane Vereen","NE","RB","S.Vereen","00-0027994"
"437",2012,"Shaun Draughn","KC","RB","S.Draughn","00-0028202"
"438",2012,"Shaun Hill","DET","QB","S.Hill","00-0020679"
"439",2012,"Shaun Suisham","PIT","K","S.Suisham","00-0023001"
"440",2012,"Shayne Graham","HOU","K","S.Graham","00-0019536"
"441",2012,"Shonn Greene","NYJ","RB","S.Greene","00-0026899"
"442",2012,"Sidney Rice","SEA","WR","S.Rice","00-0025431"
"443",2012,"Stanley Havili","PHI","FB","S.Havili","00-0028178"
"444",2012,"Stefan Logan","DET","WR","S.Logan","00-0026491"
"445",2012,"Stephen Burton","MIN","WR","S.Burton","00-0028174"
"446",2012,"Stephen Gostkowski","NE","K","S.Gostkowski","00-0024333"
"447",2012,"Stephen Hauschka","SEA","K","S.Hauschka","00-0025944"
"448",2012,"Stephen Hill","NYJ","WR","S.Hill","00-0028995"
"449",2012,"Stevan Ridley","NE","RB","S.Ridley","00-0028011"
"450",2012,"Steve Breaston","KC","WR","S.Breaston","00-0025529"
"451",2012,"Steve Johnson","BUF","WR","S.Johnson","00-0026364"
"452",2012,"Steve Maneri","KC","TE","S.Maneri","00-0027567"
"453",2012,"Steve Smith","CAR","WR","S.Smith","00-0020337"
"454",2012,"T.J. Yates","HOU","QB","T.Yates","00-0028090"
"455",2012,"T.Y. Hilton","IND","WR","T.Hilton","00-0029608"
"456",2012,"Taiwan Jones","OAK","RB","T.Jones","00-0028063"
"457",2012,"Tandon Doss","BAL","WR","T.Doss","00-0028061"
"458",2012,"Tashard Choice","BUF","RB","T.Choice","00-0026262"
"459",2012,"Taylor Thompson","TEN","TE","T.Thompson","00-0029590"
"460",2012,"Ted Ginn","SF","WR","T.Ginn","00-0025396"
"461",2012,"Terrance Copper","KC","WR","T.Copper","00-0022388"
"462",2012,"Terrelle Pryor","OAK","QB","T.Pryor","00-0028825"
"463",2012,"Thad Lewis","CLE","QB","T.Lewis","00-0027253"
"464",2012,"Tim Tebow","NYJ","QB","T.Tebow","00-0027876"
"465",2012,"Tiquan Underwood","TB","WR","T.Underwood","00-0027156"
"466",2012,"Titus Young","DET","WR","T.Young","00-0027982"
"467",2012,"Toby Gerhart","MIN","RB","T.Gerhart","00-0027888"
"468",2012,"Todd Heap","ARI","TE","T.Heap","00-0020516"
"469",2012,"Tom Brady","NE","QB","T.Brady","00-0019596"
"470",2012,"Tom Crabtree","GB","TE","T.Crabtree","00-0026878"
"471",2012,"Tommy Gallarda","ATL","TE","T.Gallarda","00-0028406"
"472",2012,"Tony Gonzalez","ATL","TE","T.Gonzalez","00-0006101"
"473",2012,"Tony Moeaki","KC","TE","T.Moeaki","00-0027695"
"474",2012,"Tony Romo","DAL","QB","T.Romo","00-0021678"
"475",2012,"Tony Scheffler","DET","TE","T.Scheffler","00-0024276"
"476",2012,"Torrey Smith","BAL","WR","T.Smith","00-0027996"
"477",2012,"Travaris Cadet","NO","RB","T.Cadet","00-0029205"
"478",2012,"Travis Beckum","NYG","TE","T.Beckum","00-0027070"
"479",2012,"Travis Benjamin","CLE","WR","T.Benjamin","00-0029269"
"480",2012,"Trent Edwards","PHI","QB","T.Edwards","00-0025479"
"481",2012,"Trent Richardson","CLE","RB","T.Richardson","00-0029675"
"482",2012,"Trevor Graham","BUF","WR","T.Graham","00-0029660"
"483",2012,"Trindon Holliday","DEN","WR","T.Holliday","00-0027606"
"484",2012,"Tyler Thigpen","BUF","QB","T.Thigpen","00-0025604"
"485",2012,"Tyrod Taylor","BAL","QB","T.Taylor","00-0028118"
"486",2012,"Vernon Davis","SF","TE","V.Davis","00-0024221"
"487",2012,"Vick Ballard","IND","RB","V.Ballard","00-0029547"
"488",2012,"Victor Cruz","NYG","WR","V.Cruz","00-0027265"
"489",2012,"Vincent Jackson","TB","WR","V.Jackson","00-0023496"
"490",2012,"Virgil Green","DEN","TE","V.Green","00-0028142"
"491",2012,"Visanthe Shiancoe","NE","TE","V.Shiancoe","00-0022054"
"492",2012,"Vonta Leach","BAL","FB","V.Leach","00-0022397"
"493",2012,"Wes Welker","NE","WR","W.Welker","00-0022427"
"494",2012,"Weslye Saunders","IND","TE","W.Saunders","00-0028270"
"495",2012,"Will Heller","DET","TE","W.Heller","00-0021756"
"496",2012,"Will Johnson","PIT","FB","W.Johnson","00-0028841"
"497",2012,"William Powell","ARI","RB","W.Powell","00-0028736"
"498",2012,"Willis McGahee","DEN","RB","W.McGahee","00-0022178"
"499",2012,"Zach Miller","SEA","TE","Z.Miller","00-0025425"
